address,city,lat,long,name,province,websites,phones,id
1000 Great Hwy,Sanfrancisco,37.769385,-122.510549,"Beach Chalet Brewery Restaurant, Beach Chalet Brewery & Restaurant",CA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4y7ELVxd0SsxY6iXsRk-2sZFHb8GAD629F6k95R-pQILP3RgX555QfZCgCNZzjHRLsirppTEE0VfJW_NDspnuU2ZPlEr1CnkjdYWgF1oV6-WArxdabF7Tr9MmyP_MtdFUbArtPd9rTpa7CLzE7jZKy2R3YufI0UaBGrO5mscODEC625OH9UMQJZ5zQOyWz9kSX2vUvHHHcvPuTyDE3Hsx-ScxBX90cyIBZ9GdJ_AIxLHY1fd-LRAmo83RCENiGdOfFWM6cY_GsBWRq2M8EW2wSood_7ftISDOWp1uwzOiv1WcrP8YD0xCoodu-YqzETJEj6f7Qw272OOXs3UxK8dKRDHjOgQyRLvxu5jUEAQklMrPlHKRlNZdZg&placement=listing_profile&cs_user=unknown&cs_session=4f76a20542249d54f1ac39c5b45fb2dcf7fdc025,"4153868439, 4153864125, 4157535607, 4157503765",419
7631 Woodwind Doctor B,Huntingtonbeach,33.704504,-117.995402,Beach City Brewery,CA,,7144254756,420
803 Main St,Belmar,40.18124463,-74.02521257,Beach Haus Brewery,NJ,,,421
210 E 3rd St,Long Beach,33.76998608,-118.1910281,"Beachwood Bbq & Brewing, Michael's Pizzeria",CA,http://www.michaelspizzeria.com/,"5624364020, 5624912100",422
5609 Rainier Ave S,Seattle,47.551632,-122.27791200000001,Beacon Pub,WA,,2067260238,423
27110 218th Ave S E,Maple Valley,47.358985,-122.05063500000001,Bear Creek Brewing Co (reported Closed),WA,,4254982337,424
2515 State Highway 28,Oneonta,42.521057,-74.991045,Bear Pond Winery,NY,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJqxeq3w27JG8x6DmgfoDYN2RTR5smBP-tpqOpID1ca7q4EYyOkLoJP7ql2nUTlMX_y-zFmEQVM5KWEm_IaHwFA71awn_e1LJcRJljPanxlz5WB63CQssQ007Il9bccBkTg89UerDaouOamgFFxLrTBEIKTsnz0190TSTkeSHeso4yGgAjRFwqLuhjTn6nBxAge3z9hhbZ17HnL05lXI-GNfpbBoPilOgAMsp-6jYhQ8iVRKLmdXzWyHhNiK_aUYRLg8CcbGOxdfDytJMkWgEB79M58fzT9HNRJ9ygtWT9pTdxwe56VggL_TrtFDCHV_3QOnLr28-K5SFKEQsYQb7kR5L0FVUADYsNzMUhxDoXVkE&placement=listing_profile&cs_user=unknown&cs_session=f2d6a0600b0f83da0d03a56c5d80ee84d2506ca9,6076430294,425
17455 Bear Valley Rd,Hesperia,34.470971,-117.28263500000001,Bear Valley Hydroponics,CA,,,426
2800 Lafayette Rd,Portsmouth,43.029187,-70.790072,Beara Irish Brewing Co,NH,,8573423272,427
101 Van Buren St,Nashville,36.1813,-86.7863,Bearded Iris Brewing,TN,,6159287988,428
207 A Howard St,Petoskey,45.3756057,-84.95519131,Beards Brewery,MI,http://www.beardsbrewery.com,"12317532221, 2317532221",429
4605 E Palmer Wasilla Hwy,Wasilla,61.58523,-149.3367,Bearpaw River Brewing Company,AK,,19073732537,430
68 E Perry St,Tiffin,41.115801,-83.177398,Bear's Den,OH,,4194480242,431
4531 N Campbell Ave Chicago Il 60625,Chicago,41.96405915,-87.69358109,Beatty Brewing,IL,,,432
210 Camino Oruga,Napa,38.22683,-122.253749,Beau Vigne,CA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJBLy8FS5XosXGK3Hw5zDmFM5UxP8Oi4Qu-nV4aHfY6vDwD2XqBA74xiozwfmnolajFEo_qHnt-ZFRf1MZTq57cybuKkxjHh46fZ5U2eEqFmT2eueZPss-RN3O5KZ3ln_radkqj9hbnTXzTok4yO_R6oRs_QrUq9WZVv6ueCmAypElKVjnejcJXC305x91Z8OeldghlM96bwSaFm3ziTaGtYjgTpLx-CjSdZr3N7qT7zFllbcQeUZlrmomu2Eu4EAsCbBtrAKNg6E2r1WrXqYn9x1_6lL86IaxskxOKjaWTLCPoQHxEdiuGy1sag0Skl4dJqmFfJjoVLPrGaaOlSGVNJdB7j3DCsXtkiHicoN1zVE&placement=listing_profile&cs_user=unknown&cs_session=044bc4c8f2d55719381e00af7ec60e34855f77f7,7072657781,433
104 E Orgain Ave,Wibaux,46.987133,-104.18835,Beaver Creek Brewery,MT,,4067952337,434
216 6th Ave S,Saint Cloud,45.55851,-94.15739,Beaver Island Brewery,MN,,3202535907,435
36225 Main Rd,Cutchogue,41.029075,-72.468773,Bedell Cellars,NY,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJc46SDTxEQoTeOpl-hbaYQpkZW9k3uCOtRxbhvkr41XH16V3QfGr5o2FRXSkO0E8H3nBEDagGFvOJsuvALPnFuJkvyOewEOPTVlgFJJDrbhX9vfs_LtWEi0-oEF6NlOUbO_NH4a-BoL09pm25Dote--3vZPRPggxBokS_GgALHp5kojPSc7KioK-LcvrALWHh74KYUMS97u9aAH4dFsfOxZNZbNedmSDmuOr0oAFjkXXWhuE3twQo-n2TIVQptTLLtWJ913QA-aRt3MF4y0I_OR4UkNCzwddske6J-zjwDwZQHRfwF6D-iLjNl3jpu9NlYwgOZN9gSj3EPaeGeXVWMA8Se_gb9Y3rh8lt-7Od0nA&placement=listing_profile&cs_user=unknown&cs_session=5984a56ec3124b7fe158fa2645473813ff2d4c36,6317347537,436
1201 S Bedford Ave,Evansville,37.960229999999996,-87.55036,Bedford Tavern,IN,http://bedford-tavern.com,8122530261,437
416 E Walnut St,Des Moines,41.5886421,-93.61164201,Beechwood Lounge,IA,http://www.profile.myspace.com/index.cfm?fuseaction=user.viewprofile&friendid=96759417,5152882337,438
57 Under Ridge Rd,Conneaut,41.912174,-80.568634,"Beef& Beer, Beef Beer",OH,http://www.dfishinfool.com,4405933667,439
4393 S Broadway,Englewood,39.636941,-104.98806599999999,Beer & Wine At Home Inc,CO,,,440
1040 N 4th St,San Jose,37.357555,-121.902005,Beer & Wine Makers of America,CA,,,441
435 Doylestown Pike,Montgomeryville,40.229976,-75.237379,Beer & Wine Mill Realty Lp,PA,,,442
310 Cascade Galleria,Newcastle,40.999531,-80.34863,Beer 4 Less,PA,,7246540900,443
1294 Roswell Rd,Marietta,33.950094,-84.514404,Beer Barrel,GA,,7703211543,444
19 Fonda Ave,Oneonta,42.446884000000004,-75.07493000000001,Beer Barrell,NY,,6074329706,445
371 Windsor River Rd,Windsor,38.547404,-122.81615,Beer Belly Fermentation Supply,CA,,7078375750,446
107 Larrimore Ln,Danville,37.64727,-84.77145,Beer Engine,KY,http://www.kybeerengine.com,8592094211,447
2147 Riverchase,Birmingham,33.364311,-86.784886,Beer Engineers,AL,,2056778024,448
201 Waters Pl,Culpeper,38.47193,-77.99439,Beer Hound Brewery,VA,,5403175327,449
49 E Maple Ave,Suffern,41.1128,-74.151767,Beer Marketer's,NY,,,450
444 Chicago Ridge Mall,Chicago Ridge,41.716231,-87.783517,Beer Stuff,IL,,7082292797,451
65 Glen Rd Pmb 281,Garner,35.607174,-78.56692,Beer Time Brew Tours - Closed,NC,,19198301407,452
937 S E 12th Ave,Ontario,44.01506,-116.953861,Beer Valley Brewing Co,OR,,,453
22 Bayview Ave,Stonington,41.33808835,-71.89854659999999,"Beer'd Brewing Co, Beer' D Brewing Co",CT,http://beerdbrewing.com,8608571014,454
211 W Monroe St,Phoenix,33.450221,-112.07688999999999,Beers Enterprises Inc,AZ,,6022542061,455
1800 W Cuyler,Chicago,41.95516,-87.67439,Begyle Brewing,IL,,17736616963,456
4223 30th St,San Diego,32.754603,-117.130007,Belching Beaver North Park,CA,,,457
463 Bell Mountain Rd,Fredericksburg,30.426615999999996,-98.73347,Bell Mountain Vineyards,TX,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJdtBPmjhoOaHcIAK9TdBXuygbwtSJ1buuwDKz_429A6ONvsbrStSKZUlAIc-HEnQbxMxVrIUUWNdwDJYEYRLiq1Iu_Zzcbeza5F3D6Z6D7Z3GSOwcKV3bAN8J6gPw2TtzoZzZQX0i8MNu-iIGYl3u9hWZmFlATwJ4AcIByjgk5z4qqv1XK0R9HvboCo3OO0wVtWl4Nujooe0M5no0sMW9TJwfPcOdsE7jcCc9HEIsCBtABcv0M4qfOZbNBzRmkUzZ3IFkRiOnMJ-cWVENRxNAfEsTvPqlNwCvER59Y4Tf_vUp3efnKoj267mnuP8un0dm0ZonfWxb4Q2y6lpxnUQOt8hqcg-9n8CiHu5M03-CjnU&placement=listing_profile&cs_user=unknown&cs_session=267c66fbb258a422024b836d7953665016e95f7a,8306853297,458
6264 E Us Highway 290,Fredericksburg,30.223297,-98.735434,Bell Mountain Wine Tasting Rm,TX,,8309979750,459
1900 Nw Expy,Oklahoma City,35.52241256,-97.54580925,Belle Isle Restaurant & Brewery,OK,http://www.belleislerestaurant.com,4058401911,460
1 Bellepoint Pl,Fort Smith,35.391,-94.4293,Belle Point Beverages Inc,AR,,4797823511,461
3605 Old Capitol Trl,Wilmington,39.730204,-75.6332,Bellefonte Brewing Company,DE,,,462
8938 Krum Ave,Galesburg,42.285070000000005,-85.45385,Bell's Brewery,MI,,2693822338,463
355 E Kalamazoo Ave,Kalamazoo,42.295115700000004,-85.57878613,"Bell's Eccentric Cafe & General Store, Bell's Backroom",MI,http://bellsbeer.com,2693822332,464
7258 E Main St,Purcellville,39.13770676,-77.70395073,Belly Love,VA,bellylovebrewing.com,5404413159,465
25 39TH Pl 25,Longbeach,33.75965,-118.148026,Belmont Brewing Company,CA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ8W08qcQ6kUSXIaIZLUFmXy1r0pJVGNTW7iUyD6Mbf141um1GoWXcjnO8g8DLZ3xsYRiSAy40a5tFZNyHWgGWwBKcBqk9PZl-JEUfVOoaM2xr0o1f-tHrcP28_OYX_ziNgEFOaSWuMjEcPGPTlaO45m3Ju6Mu80HvFyZ4vu6FHdz75qf9QNuwRazV1uNjwc_FTpDQmziKd-4WGAb8D55JKFDX68El1w6cOWgSbIw_lerQOHkT0AtFeugqDD3egzJPgMA-bdAR_fs0qN23fa_fT8F-h99cMidMq8B2pOkIV7UA9p-x4pjH_qsKyjgXmFzGcW4o7cf3h-GeakBTdFfv6ATW875ZdWpq&placement=listing_profile&cs_user=unknown&cs_session=a29230be2068b82133a62b435ebf451b24293744,5624333891,466
13490 Cedar Run Rd,Culpeper,38.37293,-77.99258,Belmont Farm Distillery,VA,,5408253207,467
1362 N W Fort Clatsop St,Bend,44.062444,-121.3552,Below Grade Brewing,OR,,5412805704,468
220 Holmes Ave N E,Huntsville,34.733165,-86.58566400000001,Below The Radar,AL,http://btrbrew.com,2564696617,469
226 Holmes Ave N E,Huntsville,34.733027,-86.585454,Below The Radar-corporate Ofc,AL,,2564697043,470
Glenwood Ave,Raleigh,35.860874,-78.70953,Beltline Brew Tours,NC,,9192851228,471
2701 Thunderhawk Ct,Dayton,39.832034,-84.18318000000001,Belton Foods Inc,OH,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJI6-Qs9LRMMvxAT9_wX8PUNdYFhohzMygzM_CgBEDqz5GESPxDvZfN5KE57Dcb0WAudTMY1mqm_Kpki2a0GNs3F55A63shyb29tlhZTzCKQK90QCQwIlgAdisa6Racht3NDJ517tiXjfJ6VjAj_9_xJn1Av7GgojpmpXJaRBCO8IzePuy6ekvnCClSLoJkUKhCngK6t3jbgOiJKdYS-NtUR_ti6FI0SliWae7fqoa3Tv3lwAPOMMlUGzEQ41hAYRY1lb3OJ04FkqmXp4uTCqBuvev7gwKqKS33Page5jzZ72FUu3cvJ_-cIO2WkT6Gu4W7tekxunfkkJZuQHVE0OTXjiFoJ2bG7ZB&placement=listing_profile&cs_user=unknown&cs_session=17858d84a4da85a9ad9842316a469cfd46609213,"9378907768, 8004432266",472
22620 Davis Dr,Sterling,38.992213,-77.417007,Beltway Brew Co,VA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4xFwjWo1y_3qTFYXYD64h2gdPyV-6iWXURs5CKsd9EJXTDtMCfe2U2LlPopl93BVmGhJ6_DEvVl10solCp_JW8nrjnih6AR5sWc11PEXcYUQtgD0vvCb5rx6Dvc1iSzuVS8XQkxFnXsNgBrGLCAoPP_hiIwnPRM6KdioprCWtlblwrgHne3bNxTBHyF_mJjRXwEnJMnoOI-36_NHyYAyXzHsrwstml_ydGIOXR9XpTJzaCOowJYmdS2P43Fczr8-LYzseHugCQpYZOxjoXYEBZ2B1a7aPN6t4ZPRASzpvbrRcXNJoswG-7TaKw_lE1-9MquVvJ_73KTc34ulVk9sz6BIn38KeExKtxdbTao-KFRA&placement=listing_profile.c&cs_user=unknown&cs_session=d60bfe64168acda12fb119b24da948d545be3c51,5713750463,473
824 Addingham Ave,Drexel Hill,39.949768,-75.31695500000001,Beltz Brewing Co,PA,,2154072221,474
401 Beltrami Ave N W,Bemidji,47.4716632,-94.88143824,Bemidji Brewing,MN,,2184447011,475
6190 Fairmount Ave,San Diego,32.787495,-117.101652,Benchmark Brewing Co,CA,http://www.benchmarkbrewing.com,6197952911,476
750 N W Lava Rd,Bend,44.057957,-121.311325,Bend Ale Trail,OR,,,477
4 Stafford Rd,Tiverton,41.663740000000004,-71.15356,Benjamin's Sports Pub,RI,,4016243899,478
156 Highland Ave,Marlboro,41.592876000000004,-73.981211,Benmarl Wine Co,NY,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ9gxMTMqzzHwc2j7hKcYQnlwRNybxtsuz9wcO0exsAxElQS1fhKfBw04QCsVdGhBLLhJunsFJ68W_-N3GOHAQzQsuhbf6biSvFE4Tvo1Fai3whLwYsMPSpkTODG_3MudtcyJrh87ft-a3rAgQeWznel9Cok2_Y796rLKSWr6V5then7Sot3fVaBucVwKTX22sQdgyydXmkaaN-HetpnT9UMu3GzptawRisD1jI-XPeUdyFhhFrw0wbr7_ahmZ6kz2xFhaSCitN7_IMgk1EUZuz8sfZGbA33URUagPEnzKn3e5xck4KX89QNQMvQro-3vXGaL3QA2y4TpuQt7XmfhxeRgIaoilLtyY&placement=listing_profile&cs_user=unknown&cs_session=9cac40deff47e6a47340231a3dc42ffaf16c512c,8452364265,479
8100 Country Trl,Raleigh,35.8848,-78.7367,Ben's Place,NC, north carolina,9197825900,480
2500 S 6th Ave,Tucson,32.19242,-110.968373,Ben's United Market & Discount,AZ,,5206221911,481
6059 Maple St,Omaha,41.28478878,-96.00647056,Benson Brewery,NE,bensonbrewery.com,4029348668,482
1744 Terrace Dr,Roseville,45.02449177,-93.17391093,Bent Brewstillery,MN,http://www.bentbrewstillery.com,8448792368,483
1972 Bent Hill Rd,Braintree,43.985657,-72.72066,Bent Hill Brewery,VT,,8.03E+09,484
1912 W Michigan St,Duluth,46.768353000000005,-92.121346,Bent Paddle Brewing Company,MN,http://www.bentpaddlebrewing.com,2182792722,485
5301 Winthrop Ave,Indianapolis,39.84925718,-86.14154048,Bent Rail Brewery & Pub,IN,,,486
1000 S E 5th St,Bentonville,36.367101,-94.198234,Bentonville Brewing Co,AR,,"4792719155, 4794640150",487
1017 2nd Ave S E,Cascade,42.301390000000005,-91.00053,Bent-rim The,IA,,5638527399,488
1883 London Ranch Rd,Glenellen,38.363129,-122.533523,Benziger Family Winery,CA,benziger.com,"7079353000, 8884902739",489
4169 Peppers Bridge Rd,Wallawalla,46.00598,-118.38330500000001,Beresan Winery,WA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ1B6NyaA0PyREeF1Vk4LQ-69N5MZBfH8HBtA52NvjftrJ1QIteujYq5cdI3LbZOLUb6Fw4GeB_59ovxwGPyYaK9vnq_CVbSG7SbpK3_8fLFo7MQlz1kR13YfJ9D0tRWQrLt8zGlYxpnq57TFMhOrMi3xsvveXwP-EW6oDtNsXndwSQkSdiwSVelOI8pIYQRfkV96kw8pWCDyHNrrPENpyz4Zl1NTavxbdbvxXNraAO9QtEIluqO8bAYnRTMDBRJTEH8V_5n9x-7wwmUEchPyMgpdOFNkVruLBgmS-Gu5SGBbq6nKfZuNUBZiZFBJlVLMYLJ_r4jJ0TNR203NGbn3iv9LSx9XK_iDq9I1aNHW1kCM&placement=listing_profile&cs_user=unknown&cs_session=34eb72b9f2a6c08c61a3d687001b172609c621f3,"5095222395, 5095229912",490
17343 Cherry Rd,Lodi,38.137946,-121.210797,Berghold Vineyards,CA,bergholdvineyards.com,2093339291,491
5 Lawrence St,Carteret,40.606665,-74.269621,Berje Inc,NJ,,9737488980,492
91 Sugar Hollow Road Mountainside Plz,Berkeley Springs,39.60423,-78.23751999999999,Berkeley Springs Brewing Co,WV,,3042583369,493
12 Railroad St,S Deerfield,42.477737,-72.6104,Berkshire Brewing Co Inc,MA,http://www.berkshirebrewingcompany.com,"8772227468, 4136657837, 4136656600",494
2881 Poplar Ave,Memphis,35.133863,-89.965039,Bernoulli Brew Werks,TN,,,495
450 8th St,Berthoud,40.30422355,-105.0848937,Berthoud Brewing Co.,CO,berthoudbrewing.com,,496
101 S Andrews St,Salmon,45.17504885,-113.8933325,Bertrams Brewery,ID,,2087563391,497
2037 Centre Ave,Pittsburgh,40.444297,-79.979212,Berts Ftk Inc,PA,,4124719661,498
328 W,Berwick,41.05210535,-76.23796843,Berwick Brewing Company,PA,,,499
15 Orchard Park Rd,Madison,41.283120000000004,-72.62814,Best Valley Wines Connecticut,CT,,2032450849,500
8015 Wisconsin Ave,Bethesda,38.990916999999996,-77.09562,Bethesda Beer & Wine,MD,,"3016541520, 3015541520, (301) 654-1520, 3016544880",501
736 Saint Andrews Rd,Columbia,34.044292,-81.121593,Bet-mar Liquid Hobby Shop,SC,,,502
1550 Parkside Dr,Walnutcreek,37.911885,-122.066699,Better Brands Int,CA,,9258914602,503
1527 W 13th St,Upland,34.110524,-117.679419,Better Energy Ideas,CA,,9099816295,504
907 N Goldenrod Rd,Orlando,28.5552,-81.28590799999999,Betty's Laughing Horse Tavern,FL,,4072821010,505
10033 S Western Ave,Chicago,41.711001,-87.681586,Bev Art Brewer and Wine Maker,IL,,,506
2603 Hickory Tree Rd,Mesquite,32.7339,-96.62255400000001,Beverage Corner,TX,,9722867507,507
8275 N Crescent Blvd,Pennsauken,39.97961,-75.032454,Beverage Distribution Ctr Inc,NJ,,8566654848,508
209 E Leffel Ln,Springfield,39.89412,-83.80941999999999,Beverage Dock,OH,,9373253241,509
9642 Hollock St,Houston,29.63782,-95.24504,Beverage Equipment Supply Co,TX,,[7139470544],510
13651 Danielson Pwy,San Diego,32.918476,-117.13824,Beverage Factory,CA,,8586535950,511
1845 Piner Rd D,Santa Rosa,38.46847,-122.746609,Beverage People,CA,,,512
2250 Highway 60,Miami,33.4177,-110.8252,Beverage Place,AZ,,9284252912,513
1 East St,Winooski,44.491766,-73.18185600000001,Beverage Warehouse,VT,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJONQ9yOsfdiyMxCJKXV9YKeUL_AAXArNeT9lbJ-50fg_ErK__a6iO9K79kP6vGIBiBO-Qe35Fv7mypd_laMrbRl3TKawluCDUXPieHm2jaXirQ9JvriBO3YAjaV6EDwl_WwpGVc3g5ZkQuW7glD-5UI2Vsg_wG-Xsww2oOXvpH3kr46ACGz2vNMqPDpYiiuzNhlFoJrF_TkceNmqNpKQ6xmqNlxlUrebWaYasYgHYS0eFydXfDUq1u15StqI4OurcOAtEbJ033weFGL5C4dRX2wgoLyOUUVHPps-zeSnp_HyxFiKuwFnq5Fa_eO6CV_xTvvZNs1T1pbKDDCfFk2gnVgyUEqZZOCLFXVT2q67gyQ9cAB_kWtbk6Q&placement=listing_profile&cs_user=unknown&cs_session=bff41df13774de477fd8b95d2f297ae69f926ab8,8026552620,514
3555 Murphy Rd,Richardson,32.999837,-96.613945,Beverage Zone,TX,,9724226989,515
4747 Lake Forest Dr,Cincinnati,39.252998,-84.37867,Beverages Holdings Llc,OH,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJbwpYXsfpqECYQxsW50yeLAVeCeS6nzpwX4RMS7HDlRQT9QRF_0BvUsfnWGqlRWP5JW7z3i6Z6U_mN2CbcKwp9WmCt9ze1zRxmxCAzplA3V3ZORMBO2YxGRV40m3KzJYLu9SAFuSWh156vFnefZfEDdNHkx4vHepoeEMNRibrp-SSTuDgs2DPx4PB_Hgq_xdGz-rkeXjJg240zho64fGuRSLWKINt5IHZLGW8SjF6EwKzRDXQRuLpW9pkcNFoKKDF4Skupf_JXvrmAcI7yklmTqMa_wXaIlA-OUpMoL29LnWqpxZGWbvL8SPeWLRplbTbkU6DYDj-G0UYglaeMwRLWJRzUrdiUYJx&placement=listing_profile&cs_user=unknown&cs_session=26efc38b9fd97f6dfe5dc2b5bd112ae9d367ebf3,5134833300,516
103 S Mills Rd,Ventura,34.272332,-119.24761299999999,Bevmo,CA,,8056427317,517
2300 S 37th St,Tacoma,47.22295846,-122.4680518,Bevmo!,WA,bevmo.com,2534720202,518
129 Spring St,Belgium,43.49758,-87.83575400000001,Bic's Place,WI,http://www.bicsplace.com,2622853555,519
1643 S State St,Ann Arbor,42.25855095,-83.74006603,Biercamp Artisan Sausage & Jerky,MI,bier-camp.com,7349952437,520
3723 W 12th St,Erie,42.092265999999995,-80.165522,Bierhaus International Inc,PA,,8148337747,521
121 E Midland Ave,Woodland Park,38.99414,-105.0519,Bierwerks Brewery,CO,,7196868100,522
808 43rd Rd,Long Island City,40.75221,-73.950806,Big Alice Brewing,NY,http://bigalicebrewing.com,"13476882337, 3476882337, (347) 688-2337",523
115 S Main St,Brewer,44.792057,-68.768204,Big Apple / Irving,ME,,2079892734,524
25535 Main St,Nisswa,46.521538,-94.28698,Big Axe Brewing,MN,,2189612337,525
4517 N Oakland Ave (btwn Kensington & Glendale),Shorewood,43.098663,-87.88747,Big Bay Brewing Co,WI,,4142266611,526
1800 University Dr,Coral Springs,26.253456,-80.25342107,Big Bear Brewing Co,FL,http://bigbearbrewingco.com,9543415545,527
1800 N University Dr,Coral Springs,26.253456,-80.25342107,Big Bear Brewing Co.,FL,http://bigbearbrewingco.com,9543415545,528
2707 W Eisenhower Blvd,Loveland,40.4077239,-105.1144095,Big Beaver Brewing Co,CO,http://bigbeaverbrew.com,9708186064,529
33 W Church St,Orlando,28.540329999999997,-81.3798,Big Belly Brewery,FL,http://www.churchstreetbars.com,4076494270,530
3401 W Highway 90,Alpine,30.346375,-103.70357,Big Bend Brewing Company,TX,,"4328373700, [4328373700]",531
266 Jefferson St,Lexington,38.05467,-84.49865,Big Blue Pedaler,KY,,18594696929,532
1249 Wicker Dr,Raleigh,35.80971744,-78.61720027,Big Boss Brewing Company,NC,http://www.bigbossbrewing.com,9198340045,533
